"url" "rubrique" "titre" "resume" "mots-clefs" "mots-clefs_nb" "auteurs" "auteurs_nb" "infos_vol" "Auteurs_sexes" "Auteurs_nb_H" "Auteurs_nb_F" "Auteurs_nb_M" "Auteurs_nb_NA" "Annee" "Volume" "Numero" "Periode" "rubrique_net1"
"8582" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0751" "Chroniques" "Balfour Marshall C, Evans Roger F., Notestein Frank W. et Taueber Irène B — Public Health and Demography in the Far-East. Report of a Survey Trip" "" "" 0 "Hélène Bergues" 1 "Vol. 7, 1952/4, pages 751 à 751" "Femme" "0" "1" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8583" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0752" "Chroniques" "Nevett Albert. — Too many of us? The Indian population problem" "" "" 0 "Hélène Bergues" 1 "Vol. 7, 1952/4, pages 752 à 752" "Femme" "0" "1" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8584" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0753" "Chroniques" "Low Alexander. — Growth of Children. Sixty six boys and sixty girls each measured at three days, and at one, two, three, four and five years of age" "" "" 0 "Hélène Bergues" 1 "Vol. 7, 1952/4, pages 753 à 753" "Femme" "0" "1" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8585" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0754" "Chroniques" "Strauss Pierre. — A propos des enfants réfugiés" "" "" 0 "A G" 1 "Vol. 7, 1952/4, pages 753 à 754" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8586" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0755" "Chroniques" "Estapé Fabian— Algunos comentarios a la publicación del \"Ensayo sobre la naturaleza del comercio en general\" de Cantillon" "" "" 0 "A. F." 1 "Vol. 7, 1952/4, pages 755 à 755" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8587" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0756" "Chroniques" "Studders H.— Europaische Arbeitskraft" "" "" 0 "M. K." 1 "Vol. 7, 1952/4, pages 756 à 756" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8588" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0757" "Chroniques" "Presses Universitaires de France.— Paris et l'agglomération parisienne" "" "" 0 "L. C." 1 "Vol. 7, 1952/4, pages 757 à 757" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8589" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0758" "Chroniques" "George Pierre.— La ville" "" "" 0 "X. L." 1 "Vol. 7, 1952/4, pages 757 à 758" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8590" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0759" "Chroniques" "Institut scientifique de Madagascar.— Mémoires de l'Institut scientifique de Madagascar" "" "" 0 "L. C." 1 "Vol. 7, 1952/4, pages 758 à 759" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8591" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0760" "Chroniques" "Editions du Seuil.— Le travail en Afrique noire" "" "" 0 "L. M." 1 "Vol. 7, 1952/4, pages 760 à 760" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8592" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0761" "Chroniques" "Gadolin Axel (de).— The Solution of the Karelian Refugee Problem in Finland; Petersen William.— Some Factors influencing Postwar Emigration from the Netherlands; Hofstee E.W.— Some Remarks on Selective Migration" "" "" 0 "C. L." 1 "Vol. 7, 1952/4, pages 761 à 761" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8593" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0762" "Chroniques" "Nations-Unies.— Economic Measures in Favour of the Family" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 762 à 762" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8594" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0763" "Chroniques" "Achinger H., Archinal S. et Bangert W. — Reicht der Lohn für Kinder?" "" "" 0 "A C." 1 "Vol. 7, 1952/4, pages 762 à 763" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8595" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0773" "Chroniques" "II. — Notes" "" "" 0 "" 0 "Vol. 7, 1952/4, pages 764 à 773" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8596" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0776" "Chroniques" "Analyses" "" "" 0 "" 0 "Vol. 7, 1952/4, pages 774 à 776" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8597" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0779" "Chroniques" "Le 24e congrès international contre l'alcoolisme" "" "" 0 "G. M." 1 "Vol. 7, 1952/4, pages 777 à 779" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8598" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0781" "Chroniques" "Congrès international pour l'étude des problèmes économiques de la Fédération européenne" "" "" 0 "A. S." 1 "Vol. 7, 1952/4, pages 781 à 781" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8599" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0784" "Chroniques" "Congrès de Saint-Vincent (Italie)" "" "" 0 "J. B.-P." 1 "Vol. 7, 1952/4, pages 782 à 784" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8600" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0785" "Chroniques" "Journées d'études du Conseil permanent de défense de l'enfance" "" "" 0 "P. V." 1 "Vol. 7, 1952/4, pages 784 à 785" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8601" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0786" "Chroniques" "Les Journées du Nord pour l'amélioration du sort des personnes âgées" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/4, pages 786 à 786" "Homme" "1" "0" "0" "0" 1952 NA 4 "(1950,1960]" "chronique"
"8602" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0787" "Chroniques" "Elections à l'Institut international de statistique" "" "" 0 "P. V." 1 "Vol. 7, 1952/4, pages 787 à 787" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8603" "http://www.revue-population.fr/article/?article=POPU_P1952_7N4_0788" "Chroniques" "Sur un mode de stérilité provoquée" "" "" 0 "" 0 "Vol. 7, 1952/4, pages 788 à 788" "NA" "0" "0" "0" "1" 1952 NA 4 "(1950,1960]" "chronique"
"8604" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0394" "" "Essai sur la mortalité « biologique » de l'homme" "" "" 0 "Jean Bourgeois-Pichat" 1 "Vol. 7, 1952/3, pages 381 à 394" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" ""
"8605" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0404" "" "Evolution des idées sur la famille. Présentation d'une étude entreprise par l'I.N.E.D" "" "" 0 "Robert Prigent (D)" 1 "Vol. 7, 1952/3, pages 395 à 404" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" ""
"8606" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0452" "" "La population juive de l'Etat d'Israël" "" "" 0 "Roberto Bachi" 1 "Vol. 7, 1952/3, pages 405 à 452" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" ""
"8607" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0463" "" "Perspectives sur l'évolution des effectifs scolaires" "" "" 0 "Paul Vincent" 1 "Vol. 7, 1952/3, pages 453 à 463" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" ""
"8608" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0476" "" "Langage et population. Une forme de malthusianisme" "" "" 0 "Alfred Sauvy" 1 "Vol. 7, 1952/3, pages 465 à 476" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" ""
"8609" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0484" "" "La théorie de population d'Adam Smith" "" "" 0 "Sten Sparre Nilson" 1 "Vol. 7, 1952/3, pages 477 à 484" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" ""
"8610" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0520" "" "Le peuplement des grandes agglomérations urbaines. Londres et Paris aux xixe et xxe siècles" "" "" 0 "Stanislas Korzybski" 1 "Vol. 7, 1952/3, pages 485 à 520" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" ""
"8611" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0530" "Chroniques" "La situation démographique" "" "" 0 "Louis Henry" 1 "Vol. 7, 1952/3, pages 521 à 530" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8612" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0536" "Notes et documents" "Liste des agglomérations françaises de plus de 5.000 habitants, par ordre d'importance décroissante" "" "" 0 "Paul Vincent" 1 "Vol. 7, 1952/3, pages 531 à 536" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "notes de recherche et documents"
"8613" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0540" "Notes et documents" "Tendance de la fécondité différentielle aux Etats-Unis" "" "" 0 "Louis Henry" 1 "Vol. 7, 1952/3, pages 537 à 540" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "notes de recherche et documents"
"8614" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0541" "Notes et documents" "Deux nouvelles revues : Population Bulletin (Nations-Unies) ; Migrations (Bureau international du travail)" "" "" 0 "C. L." 1 "Vol. 7, 1952/3, pages 541 à 541" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "notes de recherche et documents"
"8615" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0542" "Chroniques" "L'emploi des personnes âgées aux Etats-Unis et en Grande-Bretagne" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/3, pages 542 à 542" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8616" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0543" "Chroniques" "Nuptialité et grossesse" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/3, pages 543 à 543" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8617" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0544" "Chroniques" "Une expérience d'auxiliaires familiales aux Etats-Unis" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/3, pages 544 à 544" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8618" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0545" "Chroniques" "Le logement en meublés dans la région parisienne" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/3, pages 545 à 545" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8619" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0546" "Chroniques" "Enquête par sondage sur la taille et le poids des écoliers" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/3, pages 546 à 546" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8620" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0547" "Chroniques" "La femme seule" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/3, pages 546 à 547" "Homme" "1" "0" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8621" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0550" "Chroniques" "Smith T.E. - Population growth in Malaya. An Analysis of Recent Trends" "" "" 0 "Hélène Bergues" 1 "Vol. 7, 1952/3, pages 550 à 550" "Femme" "0" "1" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8622" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0551" "Chroniques" "Li Ching Chun - An introduction to Population Genetics; Lerner I.M. - Population Genetics and Animal Improvement. As Illustrated by the Inheritance of Egg Production; Wright Sewall.- The Genetical Structure of Population" "" "" 0 "J S" 1 "Vol. 7, 1952/3, pages 551 à 551" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8623" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0552" "Chroniques" "Boyd W.C.- Génétique et races humaines. Introduction à l'anthropologie physique moderne" "" "" 0 "J S" 1 "Vol. 7, 1952/3, pages 552 à 552" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8624" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0553" "Chroniques" "Stone Abraham et E. Himes Norman. - Planned parenthood" "" "" 0 "A. S." 1 "Vol. 7, 1952/3, pages 553 à 553" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8625" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0554" "Chroniques" "Union catholique des services de santé et des services sociaux. - Problèmes démographiques et eugénisme chrétien" "" "" 0 "Hélène Bergues" 1 "Vol. 7, 1952/3, pages 554 à 554" "Femme" "0" "1" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8626" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0555" "Chroniques" "Heuyer Georges. - Introduction à la psychiatrie infantile" "" "" 0 "Hélène Bergues" 1 "Vol. 7, 1952/3, pages 555 à 555" "Femme" "0" "1" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8627" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0556" "Chroniques" "Journal d'Ophtalmologie sociale. - Cécité de l'enfance. Statistiques et prévention" "" "" 0 "Hélène Bergues" 1 "Vol. 7, 1952/3, pages 555 à 556" "Femme" "0" "1" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8628" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0557" "Chroniques" "Centre d'études de politique étrangère. - Industrialisation de l'Afrique du Nord" "" "" 0 "A C." 1 "Vol. 7, 1952/3, pages 557 à 557" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8629" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0558" "Chroniques" "Dolleans Edouard et Crozier Michel. - Mouvements ouvrier et socialiste. Chronologie et Bibliographie. (Angleterre, France, Allemagne, Etats-Unis. 1750-1918)" "" "" 0 "A C." 1 "Vol. 7, 1952/3, pages 558 à 558" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8630" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0559" "Chroniques" "Collinet Michel. - L'ouvrier français. Essai sur la condition ouvrière (1900-1950)" "" "" 0 "A C." 1 "Vol. 7, 1952/3, pages 558 à 559" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8631" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0560" "Chroniques" "Lecordier Gaston. — Les classes moyennes en marche" "" "" 0 "A C." 1 "Vol. 7, 1952/3, pages 559 à 560" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8632" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0561" "Chroniques" "Medeiros Laudelino T. — Vilas de malocas" "" "" 0 "A C." 1 "Vol. 7, 1952/3, pages 560 à 561" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8633" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0562" "Chroniques" "Organisation Internationale pour les Réfugiés.— Les réfugiés dans l'après-guerre" "" "" 0 "X. L." 1 "Vol. 7, 1952/3, pages 562 à 562" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8634" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0563" "Chroniques" "National Planning Association. — The Integration of Refugees into German life" "" "" 0 "Hélène Bergues" 1 "Vol. 7, 1952/3, pages 563 à 563" "Femme" "0" "1" "0" "0" 1952 NA 3 "(1950,1960]" "chronique"
"8635" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0564" "Chroniques" "Roger Thilo. — Der Weg ins Freie" "" "" 0 "A C." 1 "Vol. 7, 1952/3, pages 564 à 564" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8636" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0576" "Chroniques" "II. — Notes" "" "" 0 "" 0 "Vol. 7, 1952/3, pages 565 à 576" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8637" "http://www.revue-population.fr/article/?article=POPU_P1952_7N3_0579" "Chroniques" "Textes français" "" "" 0 "" 0 "Vol. 7, 1952/3, pages 579 à 579" "NA" "0" "0" "0" "1" 1952 NA 3 "(1950,1960]" "chronique"
"8638" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0206" "" "Faits et problèmes du jour" "" "" 0 "Alfred Sauvy" 1 "Vol. 7, 1952/2, pages 201 à 206" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" ""
"8639" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0226" "" "Le problème et la politique démographiques au Japon" "" "" 0 "Ayanori Okasaki" 1 "Vol. 7, 1952/2, pages 207 à 226" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" ""
"8640" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0236" "" "Une évaluation du nombre des alcooliques en France depuis 1945" "" "" 0 "Sully Ledermann" 1 "Vol. 7, 1952/2, pages 227 à 236" "Femme" "0" "1" "0" "0" 1952 NA 2 "(1950,1960]" ""
"8641" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0248" "" "Premier bilan des allocations de logement" "" "" 0 "Robert Colin" 1 "Vol. 7, 1952/2, pages 237 à 248" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" ""
"8642" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0266" "" "Effets de la consanguinité et de l'endogamie. Une enquête en Morbihan et Loir-et-Cher" "" "" 0 "Léon Tabah; Jean Sutter" 2 "Vol. 7, 1952/2, pages 249 à 266" "HommeS" "2" "0" "0" "0" 1952 NA 2 "(1950,1960]" ""
"8643" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0282" "" "Mesure de la fréquence des divorces" "" "" 0 "Louis Henry" 1 "Vol. 7, 1952/2, pages 267 à 282" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" ""
"8644" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0288" "" "Etat actuel des recherches démographiques en Allemagne" "" "" 0 "Gerhard Mackenroth" 1 "Vol. 7, 1952/2, pages 283 à 288" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" ""
"8645" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0306" "" "L'Eglise catholique et les problèmes de population. Textes pontificaux récents" "" "" 0 "Stanislas de Lestapis" 1 "Vol. 7, 1952/2, pages 289 à 306" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" ""
"8646" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0318" "Chroniques" "La situation démographique" "" "" 0 "Louis Henry" 1 "Vol. 7, 1952/2, pages 307 à 318" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" "chronique"
"8647" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0329" "Notes et documents" "Note sur l'évolution générale de la population française depuis le XVIIIe siècle" "" "" 0 "Jean Bourgeois-Pichat" 1 "Vol. 7, 1952/2, pages 319 à 329" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" "notes de recherche et documents"
"8648" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0331" "Notes et documents" "Sur la culture betteravière et la production d'alcool" "" "" 0 "A. S." 1 "Vol. 7, 1952/2, pages 330 à 331" "NA" "0" "0" "0" "1" 1952 NA 2 "(1950,1960]" "notes de recherche et documents"
"8649" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0333" "Notes et documents" "Le recensement du Canada du 1er juin 1951" "" "" 0 "Tadeusz Poznański" 1 "Vol. 7, 1952/2, pages 331 à 333" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" "notes de recherche et documents"
"8650" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0337" "Notes et documents" "Contribution à l'étude du problème des « Wetbacks ». L'immigration clandestine mexicaine aux Etats-Unis" "" "" 0 "M. B." 1 "Vol. 7, 1952/2, pages 334 à 337" "NA" "0" "0" "0" "1" 1952 NA 2 "(1950,1960]" "notes de recherche et documents"
"8651" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0338" "Notes et documents" "Le recensement de l'Italie du 4 novembre 1951" "" "" 0 "Henri Leridon" 1 "Vol. 7, 1952/2, pages 337 à 338" "HommeS" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" "notes de recherche et documents"
"8652" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0339" "Notes et documents" "Les recherches démographiques en Finlande" "" "" 0 "Jean Daric" 1 "Vol. 7, 1952/2, pages 339 à 339" "Homme" "1" "0" "0" "0" 1952 NA 2 "(1950,1960]" "notes de recherche et documents"
"8653" "http://www.revue-population.fr/article/?article=POPU_P1952_7N2_0341" "Notes et documents" "Pour ou contre la limitation des naissances en Belgique" "" "" 0 "A G" 1 "Vol. 7, 1952/2, pages 340 à 341" "NA" "0" "0" "0" "1" 1952 NA 2 "(1950,1960]" "notes de recherche et documents"
